turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu2: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu2: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu2: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu2: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu2: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu2: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu2: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu2: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu2: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu2: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu2: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu2: POLL: CPUIDLE CORE POLL IDLE
cpu2: C1: MWAIT 0x00
cpu2: C1E: MWAIT 0x01
cpu2: C3: MWAIT 0x10
cpu2: C6: MWAIT 0x20
cpu2: C7: MWAIT 0x30
cpu2: cpufreq driver: intel_pstate
cpu2: cpufreq governor: powersave
cpufreq intel_pstate no_turbo: 0
cpu2: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88340108 (53 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu2: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu2: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu2: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
5	0.22	2407	2691	135	8	0	1	40	3	0	190	0.00	0.00	0.07	0.00	0.00	99.73	0.52	0.05	0.00	99.21	48	48	0.00	350	0.63	0.00	0.76	95.90	3.26	0.42	0.00
3	0.16	1852	2691	157	0	0	0	4	2	0	191	0.00	0.00	0.02	0.03	0.00	99.78	0.31	0.13	0.00	99.40	47	47	0.00	350	0.88	0.18	1.03	95.79	3.19	0.34	0.00
6	0.23	2409	2692	167	8	0	1	39	8	0	213	0.00	0.00	0.06	0.04	0.00	99.68	0.54	0.23	0.00	99.01	48	48	0.00	350	0.83	0.58	0.93	94.88	3.29	0.43	0.00
3	0.16	1807	2691	161	0	0	1	1	0	0	196	0.00	0.00	0.00	0.00	0.00	99.84	0.26	0.00	0.00	99.58	47	47	0.00	350	0.75	0.00	0.85	96.47	3.17	0.33	0.00
5	0.25	2201	2691	216	8	0	4	33	4	0	272	0.00	0.03	0.03	0.01	0.00	99.71	0.54	0.18	0.00	99.03	48	48	0.00	350	0.97	0.51	1.16	94.42	3.30	0.45	0.00
3	0.15	1850	2691	146	0	0	0	0	1	0	178	0.00	0.00	0.00	0.00	0.00	99.85	0.25	0.01	0.00	99.59	47	47	0.00	350	0.80	0.01	0.98	96.27	3.17	0.33	0.00
6	0.26	2421	2691	161	16	0	5	40	5	0	222	0.00	0.00	0.06	0.01	0.00	99.72	0.53	0.17	0.00	99.05	47	48	0.00	350	0.76	0.48	0.89	95.12	3.29	0.44	0.00
3	0.16	1897	2691	161	0	0	8	4	4	0	180	0.00	0.40	0.01	0.03	0.00	99.41	1.06	0.05	0.00	98.73	48	48	0.00	350	0.82	0.14	0.94	92.87	3.47	0.59	0.00
7	0.29	2611	2691	160	8	0	5	28	8	0	253	0.00	0.00	0.03	0.05	0.00	99.64	0.51	0.55	0.00	98.65	47	47	0.00	350	0.90	0.82	1.00	94.24	3.34	0.49	0.00
3	0.16	1958	2691	154	0	0	1	0	0	0	187	0.00	0.00	0.00	0.00	0.00	99.84	0.25	0.00	0.00	99.59	47	48	0.00	350	0.77	0.00	0.98	96.42	3.18	0.34	0.00
5	0.24	2284	2691	184	8	0	7	29	9	0	234	0.00	0.01	0.05	0.02	0.00	99.70	0.52	0.35	0.00	98.89	47	47	0.00	350	0.85	0.53	0.95	94.82	3.28	0.43	0.00
3	0.14	1895	2691	116	0	0	0	0	0	0	151	0.00	0.00	0.00	0.00	0.00	99.86	0.22	0.00	0.00	99.64	49	48	0.00	350	0.72	0.00	0.85	96.58	3.17	0.33	0.00
5	0.22	2324	2691	152	8	0	4	28	8	0	209	0.00	0.01	0.03	0.02	0.00	99.73	0.56	0.05	0.00	99.17	47	47	0.00	350	0.80	0.00	1.06	95.08	3.29	0.43	0.00
4	0.19	2326	2691	136	0	0	2	16	5	0	162	0.00	0.00	0.28	0.03	0.00	99.50	0.80	0.06	0.00	98.95	47	48	0.00	350	0.80	0.14	1.00	93.90	3.27	0.40	0.00
6	0.24	2323	2691	188	8	1	7	36	1	1	242	0.00	0.00	0.06	0.00	0.02	99.68	0.58	0.14	0.04	99.00	48	48	0.00	350	0.83	0.42	1.05	94.80	3.29	0.44	0.00
3	0.15	1870	2691	133	0	0	0	3	0	0	161	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.61	48	48	0.00	350	0.78	0.00	0.98	96.32	3.17	0.33	0.00
5	0.21	2392	2691	139	8	0	7	39	1	0	197	0.00	0.00	0.06	0.00	0.00	99.73	0.50	0.21	0.00	99.07	48	48	0.00	350	0.72	0.65	0.91	95.06	3.26	0.41	0.00
3	0.15	1945	2691	121	0	0	0	1	0	0	157	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.61	47	47	0.00	350	0.76	0.00	0.95	96.40	3.17	0.33	0.00
5	0.24	2275	2691	188	8	0	5	39	2	0	236	0.00	0.02	0.07	0.01	0.00	99.68	0.58	0.04	0.00	99.15	49	48	0.00	350	0.88	0.00	1.15	94.79	3.30	0.44	0.00
3	0.15	1998	2691	127	0	0	0	5	4	0	153	0.00	0.00	0.02	0.03	0.00	99.80	0.29	0.06	0.00	99.50	47	47	0.00	350	0.75	0.15	0.83	96.20	3.18	0.34	0.00
5	0.23	2345	2691	162	8	0	7	29	2	0	221	0.00	0.01	0.04	0.00	0.00	99.73	0.51	0.16	0.00	99.10	46	47	0.00	350	0.82	0.47	0.98	94.96	3.27	0.42	0.00
5	0.23	2251	2691	153	8	0	0	13	1	0	187	0.00	0.00	0.36	0.00	0.00	99.44	1.02	0.00	0.00	98.75	48	48	0.00	600	0.93	0.00	1.14	92.64	3.33	0.45	0.00
6	0.24	2392	2691	160	8	0	6	39	2	0	217	0.00	0.01	0.06	0.01	0.00	99.70	0.57	0.17	0.00	99.03	48	48	0.00	350	0.84	0.48	0.97	94.74	3.28	0.44	0.00
3	0.16	1894	2691	152	0	0	1	1	1	0	176	0.00	0.00	0.00	0.00	0.00	99.84	0.22	0.01	0.00	99.61	47	48	0.00	350	0.65	0.01	0.74	96.74	3.15	0.32	0.00
6	0.24	2359	2691	163	8	0	2	43	2	0	220	0.00	0.00	0.07	0.00	0.00	99.70	0.56	0.21	0.00	99.00	47	48	0.00	350	0.89	0.63	0.98	94.38	3.29	0.44	0.00
3	0.15	1918	2691	132	0	0	0	1	5	0	160	0.00	0.00	0.00	0.05	0.00	99.80	0.25	0.09	0.00	99.51	49	48	0.00	350	0.86	0.29	0.99	95.89	3.18	0.34	0.00
5	0.23	2314	2691	190	8	0	4	34	6	0	242	0.00	0.05	0.05	0.01	0.00	99.67	0.64	0.30	0.00	98.82	50	47	0.00	350	0.88	0.44	0.97	94.36	3.31	0.45	0.00
3	0.14	1939	2691	115	0	0	0	1	0	0	150	0.00	0.00	0.00	0.00	0.00	99.86	0.23	0.00	0.00	99.63	46	47	0.00	350	0.67	0.00	0.79	96.66	3.16	0.33	0.00
5	0.22	2346	2691	164	8	0	4	38	3	0	214	0.00	0.08	0.03	0.01	0.00	99.68	0.63	0.03	0.00	99.12	47	47	0.00	350	0.76	0.00	0.83	95.39	3.31	0.46	0.00
3	0.15	2009	2691	145	0	0	0	4	2	0	170	0.00	0.00	0.01	0.01	0.00	99.83	0.25	0.00	0.00	99.59	49	47	0.00	350	0.78	0.00	0.98	96.41	3.18	0.34	0.00
5	0.23	2336	2691	154	8	0	1	39	4	0	215	0.00	0.00	0.07	0.00	0.00	99.71	0.55	0.19	0.00	99.03	46	47	0.00	350	0.86	0.58	0.91	94.73	3.27	0.42	0.00
3	0.16	1850	2691	149	0	0	0	2	2	0	181	0.00	0.00	0.02	0.00	0.00	99.82	0.30	0.01	0.00	99.53	49	49	0.00	350	0.88	0.01	1.00	95.80	3.19	0.35	0.00
5	0.22	2382	2691	151	8	0	5	34	11	0	199	0.00	0.03	0.04	0.01	0.00	99.71	0.57	0.16	0.00	99.05	49	49	0.00	350	0.88	0.30	0.97	94.91	3.29	0.44	0.00
3	0.14	1924	2691	127	0	0	0	1	1	0	160	0.00	0.00	0.00	0.00	0.00	99.85	0.22	0.01	0.00	99.63	49	47	0.00	350	0.70	0.00	0.81	96.73	3.16	0.33	0.00
6	0.25	2195	2691	224	8	0	2	46	2	0	268	0.00	0.00	0.45	0.00	0.00	99.30	1.40	0.03	0.00	98.32	46	47	0.00	350	0.92	0.00	1.04	91.82	3.37	0.48	0.00
3	0.14	1908	2691	113	0	0	0	1	2	0	143	0.00	0.00	0.00	0.01	0.00	99.86	0.22	0.01	0.00	99.63	48	48	0.00	350	0.70	0.01	0.83	96.65	3.16	0.33	0.00
6	0.27	2368	2691	173	16	0	3	40	1	0	234	0.00	0.03	0.03	0.00	0.00	99.72	0.56	0.15	0.00	99.02	48	47	0.00	350	0.95	0.42	0.98	94.64	3.32	0.46	0.00
3	0.15	1921	2691	134	0	0	1	5	2	0	159	0.00	0.00	0.01	0.02	0.00	99.83	0.25	0.04	0.00	99.56	52	47	0.00	350	0.75	0.13	0.85	96.28	3.17	0.33	0.00
5	0.23	2358	2691	153	8	0	4	36	2	0	211	0.00	0.06	0.05	0.00	0.00	99.66	0.57	0.29	0.00	98.92	48	48	0.00	350	0.91	0.39	0.96	94.49	3.31	0.46	0.00
3	0.16	1936	2691	148	0	0	1	0	1	0	180	0.00	0.00	0.00	0.00	0.00	99.84	0.25	0.01	0.00	99.58	47	47	0.00	350	0.76	0.01	0.90	96.48	3.17	0.34	0.00
5	0.22	2380	2691	156	8	0	7	31	5	0	205	0.00	0.03	0.05	0.02	0.00	99.69	0.55	0.05	0.00	99.18	49	47	0.00	350	0.84	0.00	0.96	95.14	3.31	0.45	0.00
3	0.13	1976	2691	108	0	0	0	2	3	0	143	0.00	0.00	0.00	0.01	0.00	99.85	0.22	0.02	0.00	99.62	47	48	0.00	350	0.71	0.01	0.85	96.66	3.15	0.32	0.00
6	0.26	2198	2691	212	8	0	6	33	1	0	270	0.00	0.00	0.06	0.00	0.00	99.70	0.58	0.18	0.00	98.99	47	47	0.00	350	1.01	0.55	1.09	94.23	3.29	0.44	0.00
3	0.15	1903	2691	142	0	0	0	5	1	0	169	0.00	0.00	0.01	0.00	0.00	99.84	0.27	0.01	0.00	99.58	46	48	0.00	350	0.82	0.00	0.93	96.24	3.17	0.33	0.00
5	0.24	2274	2691	174	8	0	1	40	4	0	230	0.00	0.03	0.04	0.00	0.00	99.71	0.56	0.16	0.00	99.04	48	47	0.00	350	1.02	0.47	1.15	94.29	3.31	0.45	0.00
3	0.15	1930	2691	142	0	0	0	2	2	0	164	0.00	0.00	0.00	0.01	0.00	99.85	0.24	0.01	0.00	99.61	47	47	0.00	350	0.83	0.00	0.90	96.42	3.17	0.33	0.00
5	0.23	2331	2691	161	8	0	3	35	3	0	226	0.00	0.00	0.16	0.00	0.00	99.62	0.74	0.26	0.00	98.77	46	47	0.00	350	0.86	0.26	1.01	94.16	3.30	0.44	0.00
3	0.16	1785	2691	170	0	0	0	0	2	0	202	0.00	0.00	0.00	0.00	0.00	99.83	0.25	0.01	0.00	99.58	46	47	0.00	350	0.76	0.00	0.84	96.51	3.17	0.34	0.00
5	0.23	2310	2691	172	8	0	5	36	8	0	218	0.00	0.03	0.04	0.04	0.00	99.68	0.58	0.07	0.00	99.11	48	47	0.00	350	0.85	0.11	1.00	95.08	3.29	0.44	0.00
5	0.20	2360	2691	140	0	0	1	9	2	0	175	0.00	0.00	0.02	0.02	0.00	99.76	0.33	0.04	0.00	99.43	47	47	0.00	350	0.81	0.13	1.02	95.83	3.22	0.38	0.00
6	0.25	2278	2691	184	8	0	4	41	1	0	231	0.00	0.03	0.04	0.00	0.00	99.69	0.59	0.02	0.00	99.14	46	47	0.00	350	0.89	0.00	1.10	94.87	3.30	0.45	0.00
4	0.18	2055	2691	141	8	0	0	4	3	0	176	0.00	0.00	0.02	0.01	0.00	99.83	0.25	0.00	0.00	99.56	49	47	0.00	350	0.75	0.00	0.87	96.53	3.18	0.34	0.00
6	0.25	2316	2691	183	8	0	5	36	2	0	245	0.00	0.00	0.06	0.00	0.00	99.70	0.59	0.19	0.00	98.98	46	47	0.00	350	1.01	0.59	1.18	94.00	3.30	0.45	0.00
3	0.15	1771	2691	155	0	0	0	2	0	0	183	0.00	0.00	0.00	0.00	0.00	99.85	0.24	0.00	0.00	99.61	46	47	0.00	350	0.79	0.00	0.97	96.39	3.16	0.33	0.00
6	0.25	2277	2691	180	8	0	6	30	2	0	238	0.00	0.00	0.05	0.00	0.00	99.71	0.59	0.03	0.00	99.13	46	47	0.00	350	0.97	0.00	1.24	94.43	3.30	0.44	0.00
3	0.15	1868	2691	138	0	0	1	1	0	1	169	0.00	0.00	0.00	0.00	0.02	99.82	0.26	0.00	0.04	99.55	47	47	0.00	350	0.95	0.00	1.20	95.69	3.19	0.34	0.00
5	0.23	2347	2691	170	8	0	1	42	2	0	217	0.00	0.00	0.07	0.01	0.00	99.71	0.56	0.18	0.00	99.03	46	46	0.00	350	0.91	0.56	1.09	94.39	3.29	0.44	0.00
2	0.13	1954	2691	107	0	0	0	0	0	0	138	0.00	0.00	0.00	0.00	0.00	99.87	0.21	0.00	0.00	99.66	46	47	0.00	350	0.65	0.00	0.78	96.90	3.15	0.32	0.00
6	0.27	2346	2691	206	8	0	5	35	5	0	274	0.00	0.00	0.16	0.02	0.00	99.55	0.77	0.26	0.00	98.70	46	47	0.00	350	0.92	0.11	1.09	93.99	3.34	0.48	0.00
3	0.15	1861	2691	161	0	0	0	2	2	0	188	0.00	0.00	0.01	0.01	0.00	99.83	0.27	0.01	0.00	99.56	50	49	0.00	350	0.85	0.00	1.00	96.29	3.17	0.33	0.00
6	0.24	2267	2691	179	8	0	4	41	2	0	232	0.00	0.13	0.03	0.00	0.00	99.60	0.78	0.03	0.00	98.95	46	46	0.00	350	0.85	0.00	1.06	94.38	3.37	0.51	0.00
3	0.16	1979	2691	152	0	0	0	8	1	0	180	0.00	0.00	0.28	0.02	0.00	99.54	0.82	0.04	0.00	98.97	46	46	0.00	350	0.79	0.13	0.98	93.95	3.24	0.38	0.00
6	0.26	2248	2691	195	8	0	2	35	8	0	255	0.00	0.02	0.06	0.01	0.00	99.65	0.67	0.17	0.00	98.90	48	47	0.00	350	1.04	0.28	1.23	93.89	3.34	0.48	0.00
2	0.12	1941	2691	99	0	0	0	0	0	0	128	0.00	0.00	0.00	0.00	0.00	99.88	0.18	0.00	0.00	99.70	46	47	0.00	350	0.55	0.00	0.66	97.32	3.13	0.31	0.00
6	0.25	2278	2691	213	8	0	9	20	11	0	259	0.00	0.03	0.02	0.01	0.00	99.70	0.58	0.03	0.00	99.14	45	46	0.00	350	0.92	0.00	1.15	94.76	3.32	0.46	0.00
4	0.16	2173	2691	112	8	0	0	1	1	0	145	0.00	0.00	0.00	0.00	0.00	99.87	0.20	0.00	0.00	99.63	46	47	0.00	350	0.64	0.00	0.76	96.94	3.17	0.34	0.00
6	0.25	2270	2691	195	8	0	3	34	0	0	251	0.00	0.00	0.05	0.00	0.00	99.71	0.59	0.02	0.00	99.13	48	47	0.00	350	0.99	0.00	1.23	94.48	3.30	0.44	0.00
3	0.15	1906	2691	138	0	0	0	4	1	1	164	0.00	0.00	0.01	0.00	0.02	99.81	0.26	0.00	0.04	99.55	46	46	0.00	350	0.80	0.00	1.04	96.14	3.18	0.34	0.00
6	0.25	2314	2691	182	8	0	4	33	3	0	238	0.00	0.00	0.05	0.03	0.00	99.68	0.59	0.06	0.00	99.09	46	47	0.00	350	0.97	0.10	1.15	94.52	3.31	0.45	0.00
3	0.14	1870	2691	127	0	0	0	0	1	0	160	0.00	0.00	0.00	0.00	0.00	99.86	0.22	0.01	0.00	99.64	48	46	0.00	350	0.73	0.00	0.89	96.64	3.16	0.32	0.00
5	0.23	2309	2691	159	8	0	2	33	10	0	214	0.00	0.03	0.03	0.02	0.00	99.70	0.59	0.04	0.00	99.14	47	47	0.00	350	0.79	0.00	0.93	95.24	3.30	0.45	0.00
2	0.13	1945	2691	98	0	0	0	0	2	0	134	0.00	0.00	0.00	0.01	0.00	99.87	0.21	0.01	0.00	99.65	46	46	0.00	350	0.65	0.00	0.77	96.90	3.14	0.31	0.00
6	0.26	2230	2691	211	8	0	0	37	3	0	269	0.00	0.00	0.06	0.00	0.00	99.69	0.58	0.17	0.00	98.99	46	46	0.00	350	0.95	0.49	1.06	94.43	3.30	0.44	0.00
3	0.15	1879	2691	136	0	0	1	3	0	0	167	0.00	0.00	0.01	0.00	0.00	99.85	0.27	0.00	0.00	99.59	48	47	0.00	350	0.99	0.00	1.22	95.55	3.20	0.35	0.00
6	0.25	2326	2691	168	8	1	3	27	4	0	238	0.00	0.00	0.05	0.00	0.00	99.71	0.60	0.02	0.00	99.13	47	47	0.00	350	0.99	0.00	1.18	94.56	3.30	0.44	0.00
3	0.15	1846	2691	145	0	0	0	3	1	0	175	0.00	0.00	0.00	0.00	0.00	99.85	0.23	0.00	0.00	99.62	46	47	0.00	350	0.73	0.00	0.83	96.67	3.16	0.33	0.00
5	0.22	2397	2691	144	8	0	4	34	3	0	198	0.00	0.00	0.05	0.00	0.00	99.73	0.54	0.03	0.00	99.20	46	47	0.00	350	0.84	0.01	0.95	95.29	3.27	0.42	0.00
3	0.14	1894	2691	126	0	0	0	0	2	0	159	0.00	0.00	0.00	0.01	0.00	99.85	0.23	0.01	0.00	99.61	49	48	0.00	350	0.73	0.01	0.90	96.56	3.17	0.33	0.00
6	0.28	2228	2691	241	8	0	7	31	3	0	297	0.00	0.03	0.05	0.01	0.00	99.65	0.71	0.04	0.00	98.98	47	47	0.00	350	0.95	0.00	1.06	94.36	3.34	0.48	0.00
3	0.15	1859	2691	143	0	0	2	0	4	0	177	0.00	0.00	0.00	0.03	0.00	99.82	0.24	0.05	0.00	99.55	47	47	0.00	350	0.74	0.11	0.69	96.46	3.18	0.34	0.00
8	0.33	2429	2691	201	16	0	6	31	6	0	269	0.00	0.03	0.03	0.01	0.00	99.65	0.68	0.03	0.00	98.97	46	47	0.00	600	1.07	0.00	1.34	93.89	3.39	0.52	0.00
3	0.13	1894	2691	111	0	0	0	1	1	0	144	0.00	0.00	0.00	0.00	0.00	99.86	0.22	0.01	0.00	99.64	46	47	0.00	600	0.68	0.01	0.79	96.76	3.15	0.32	0.00
6	0.25	2343	2691	171	8	0	2	39	1	0	234	0.00	0.00	0.06	0.00	0.00	99.70	0.57	0.20	0.00	98.98	46	47	0.00	350	0.90	0.61	0.95	94.29	3.30	0.45	0.00
3	0.14	1875	2691	142	0	0	0	3	1	0	172	0.00	0.00	0.03	0.00	0.00	99.83	0.27	0.00	0.00	99.59	46	47	0.00	350	0.64	0.00	0.72	96.91	3.15	0.32	0.00
10	0.36	2792	2691	178	8	0	6	34	6	0	234	0.00	0.03	0.04	0.06	0.00	99.52	0.63	0.40	0.00	98.61	49	47	0.00	350	1.01	0.75	1.14	93.30	3.43	0.57	0.00
3	0.15	2058	2691	121	0	0	1	1	0	0	159	0.00	0.00	0.01	0.00	0.00	99.84	0.27	0.00	0.00	99.58	46	47	0.00	350	0.83	0.00	0.87	96.25	3.18	0.34	0.00
5	0.23	2380	2691	159	8	0	6	33	5	0	212	0.00	0.03	0.03	0.01	0.00	99.71	0.57	0.03	0.00	99.18	46	47	0.00	350	0.80	0.00	0.87	95.41	3.29	0.44	0.00
3	0.14	1988	2691	116	0	0	0	1	0	0	153	0.00	0.00	0.00	0.00	0.00	99.86	0.24	0.00	0.00	99.62	48	48	0.00	350	0.73	0.00	0.74	96.67	3.17	0.33	0.00
6	0.24	2300	2691	173	8	0	3	37	5	0	226	0.00	0.03	0.06	0.00	0.00	99.68	0.63	0.02	0.00	99.11	49	46	0.00	350	0.81	0.00	0.93	95.14	3.30	0.45	0.00
3	0.14	1938	2691	120	0	0	0	1	2	0	156	0.00	0.00	0.00	0.01	0.00	99.85	0.23	0.02	0.00	99.62	46	47	0.00	350	0.73	0.00	0.82	96.70	3.16	0.33	0.00
6	0.24	2285	2691	177	8	0	4	30	9	0	237	0.00	0.03	0.03	0.01	0.00	99.70	0.59	0.04	0.00	99.14	46	47	0.00	350	0.80	0.00	0.93	95.21	3.29	0.44	0.00
4	0.18	1962	2691	162	0	0	1	3	1	1	199	0.00	0.00	0.01	0.01	0.02	99.78	0.29	0.02	0.04	99.47	46	46	0.00	350	0.94	0.05	1.09	95.66	3.21	0.37	0.00
5	0.21	2384	2691	140	8	0	7	38	0	0	196	0.00	0.01	0.06	0.00	0.00	99.74	0.52	0.19	0.00	99.08	49	47	0.00	350	0.72	0.56	0.80	95.18	3.25	0.41	0.00
3	0.13	1970	2691	110	0	0	1	1	0	0	143	0.00	0.00	0.00	0.00	0.00	99.86	0.21	0.00	0.00	99.66	46	47	0.00	350	0.66	0.00	0.71	96.97	3.15	0.32	0.00
6	0.25	2221	2691	205	8	0	5	35	3	0	253	0.00	0.02	0.10	0.01	0.00	99.63	0.62	0.30	0.00	98.83	47	47	0.00	350	1.05	0.42	1.12	93.83	3.32	0.46	0.00
4	0.17	2171	2691	112	8	0	0	0	0	0	155	0.00	0.00	0.00	0.00	0.00	99.87	0.21	0.00	0.00	99.62	48	47	0.00	350	0.72	0.00	0.81	96.68	3.18	0.34	0.00
5	0.23	2303	2691	165	8	0	3	36	4	0	219	0.00	0.02	0.04	0.00	0.00	99.72	0.56	0.03	0.00	99.19	47	46	0.00	350	0.71	0.00	0.84	95.55	3.27	0.43	0.00
3	0.16	1908	2691	147	0	0	0	1	6	0	176	0.00	0.00	0.00	0.04	0.00	99.80	0.28	0.06	0.00	99.50	46	47	0.00	350	0.87	0.13	0.90	95.86	3.19	0.35	0.00
6	0.26	2263	2691	202	8	0	7	33	4	0	260	0.00	0.02	0.03	0.02	0.00	99.67	0.50	0.28	0.00	98.95	47	47	0.00	350	1.06	0.70	1.13	93.94	3.32	0.46	0.00
3	0.16	1871	2691	163	0	0	0	2	0	0	191	0.00	0.00	0.04	0.00	0.00	99.80	0.32	0.00	0.00	99.52	49	47	0.00	350	0.78	0.00	0.92	96.16	3.18	0.34	0.00
5	0.24	2249	2691	179	8	0	5	34	7	0	236	0.00	0.03	0.03	0.02	0.00	99.69	0.59	0.06	0.00	99.12	46	47	0.00	350	0.98	0.01	1.08	94.69	3.31	0.45	0.00
3	0.14	1948	2691	112	0	0	0	0	0	0	152	0.00	0.00	0.00	0.00	0.00	99.86	0.22	0.00	0.00	99.64	47	48	0.00	350	0.75	0.00	0.91	96.50	3.16	0.33	0.00
6	0.26	2157	2691	222	8	0	6	35	5	0	277	0.00	0.03	0.03	0.01	0.00	99.68	0.60	0.02	0.00	99.12	48	47	0.00	350	0.90	0.00	1.02	94.87	3.31	0.45	0.00
4	0.18	2189	2691	158	0	0	1	21	0	1	183	0.00	0.00	0.40	0.00	0.03	99.40	1.08	0.00	0.06	98.69	48	47	0.00	350	0.77	0.00	1.16	93.03	3.27	0.41	0.00
6	0.25	2228	2691	194	8	0	3	34	4	0	246	0.00	0.03	0.13	0.00	0.00	99.61	0.81	0.03	0.00	98.91	48	47	0.00	350	1.02	0.00	1.13	93.92	3.34	0.47	0.00
3	0.13	2014	2691	108	0	0	0	4	1	0	139	0.00	0.00	0.01	0.00	0.00	99.86	0.22	0.01	0.00	99.64	46	47	0.00	350	0.71	0.00	0.82	96.81	3.15	0.32	0.00
5	0.25	2192	2691	212	8	0	2	41	5	0	265	0.00	0.03	0.04	0.01	0.00	99.69	0.59	0.17	0.00	99.00	47	47	0.00	350	0.97	0.50	1.05	94.41	3.30	0.45	0.00
3	0.19	1754	2691	198	0	0	0	0	0	0	232	0.00	0.00	0.00	0.00	0.00	99.82	0.27	0.00	0.00	99.54	48	47	0.00	350	0.84	0.00	0.91	96.11	3.19	0.35	0.00
6	0.26	2236	2691	200	8	1	4	34	6	0	252	0.00	0.00	0.06	0.01	0.00	99.68	0.49	0.28	0.00	98.97	46	47	0.00	350	0.96	0.65	1.03	94.24	3.29	0.43	0.00
3	0.17	1976	2691	136	0	0	0	2	2	0	174	0.00	0.00	0.02	0.04	0.00	99.76	0.29	0.08	0.00	99.45	46	47	0.00	350	0.90	0.25	1.03	95.36	3.20	0.36	0.00
